distance,height,landings,number,pack,age,usage,region,weight,item,volume,width,max,power,size,target
2106,11877.8971,0.1263084268283054,-1.4791460090739863,0.2964923002775644,37080.4439,28224.8862,RE-0,4317,IT-10,51980,24701.379,33640,13522,1579,28.287005563020237
4983,16633.6248,0.3212236508110458,-1.7487986529082464,0.4711155779802194,45384.7874,33993.75142,RE-B,3960,IT-E,33950,19140.385,24586,16483,1192,9.025549372447461
4332,18107.563000000002,-0.8198557707109347,-0.3000176877640544,1.6920307615653056,30109.6284,19908.715490000002,RE-A,3708,IT-5,25883,20932.896,34287,18124,1281,-13.959230166696017
5020,10474.7213,1.2585684826654413,0.19931472068698386,-1.5407980660265987,30846.597,34051.37304,RE-3,2704,IT-0,46201,8919.25,4305,19355,1500,-19.3280253027105
8076,2394.7452,0.6374061137343218,1.3095648200489896,-0.8537420448215088,197.0,27241.4341,RE-0,4701,IT-B,33536,26116.937,33269,14701,1686,44.65485628925435
6836,7934.9853,-0.5237285436706168,1.3312527678956496,0.5870096980325084,50101.393,40833.35828,RE-8,2361,IT-A,69266,28171.412999999997,9297,7552,1300,5.848764269305159
5830,14011.6489,-0.7495739881745721,1.1970764394918565,0.10301480705324156,35901.6445,26232.5334,RE-10,525,IT-A,71197,25732.967,17017,16004,837,-10.373969246730622
6635,12041.1032,1.0735134885917716,-1.7590286696270763,-1.0144874482954072,24956.0851,23359.178340000002,RE-5,3703,IT-0,52923,24522.187,5094,14886,627,-44.06571813310098
5114,7108.079000000001,-1.4606142772514177,0.591035317603374,-0.524828642183387,57180.8949,33704.279389999996,RE-3,3733,IT-2,44742,18840.807,5325,14448,1397,-10.290793824830416
4211,13469.6063,-0.21847620783888405,0.6781939871404338,0.5959677866715889,45366.763,35150.232710000004,RE-2,2290,IT-8,26358,21943.968999999997,15981,13089,799,-38.10998371025784
6209,2511.4211,1.7162540983437724,-0.5973374121113901,0.390410885776318,36409.1958,21254.35015,RE-6,2872,IT-C,60257,26100.462000000003,20456,18485,1318,-1.0457980924853711
5759,8437.4814,0.3341823830557021,0.9627448895129435,-0.32804935140438274,55173.6648,17737.68375,RE-11,1246,IT-6,37612,28254.752999999997,22486,10531,1378,-19.333416762758123
3307,5639.5565,0.4930168832559543,0.705585083695815,-1.3832427822142044,26995.0117,24619.414719999997,RE-F,1333,IT-3,47346,23720.642999999996,24697,18093,1360,-4.548058564897534
4671,18559.359,0.13607310289083488,0.6628908569296803,0.1508118401663017,29815.7688,24748.6754,RE-6,1527,IT-13,63366,33349.221,12776,10910,2021,69.77384506283985
6139,18101.3619,-1.2397353699877653,0.056768706947363475,-1.3305437102458737,37363.7718,23809.59696,RE-4,4956,IT-6,63274,34910.678,17937,18677,1675,51.574283975785725
4624,15716.0489,1.4242021628746468,-0.8360976807523919,0.4536417236418899,37594.5719,32579.884680000003,RE-2,1559,IT-9,55369,42699.647000000004,6666,24612,1301,43.00058116231693
6501,15223.6694,-1.3140420716304215,-0.5500121669719938,0.4758668336606798,29735.1339,26621.59689,RE-D,2971,IT-D,44327,25619.612999999998,2968,18945,1318,2.8245611897104594
6186,9468.3697,-0.36732590181231495,1.4785794679505933,-0.7240196388885847,44657.8671,34433.938630000004,RE-0,2082,IT-12,42053,24682.185,29965,28902,1811,65.03461102046414
3835,4447.1879,0.9178886976862268,1.4968063496014654,0.619089963682434,36107.0162,17585.305630000003,RE-D,761,IT-5,34574,26123.451,18491,20655,1286,-27.9048263050927
5370,11787.1817,0.2621857465354942,0.051130481555629395,0.03488736807276919,42278.2391,14180.434490000001,RE-6,1061,IT-1,45171,28676.831000000002,1686,14582,1663,-10.146652982987078
6489,12156.7021,0.36001069724452806,0.7367473048431833,0.10000242702323037,36439.5584,23848.546169999998,RE-E,2750,IT-E,49426,36493.483,34190,16910,1425,37.22213704075267
4717,2059.9042,-1.4056347441164052,0.9177155558655932,-1.4323720537095916,43697.1321,37109.68755,RE-0,4184,IT-2,61491,26209.163500000002,30459,5346,1614,10.96533900921454
4164,5441.1377,1.782205186399466,0.5031041632779499,-0.2642970670719382,40578.7338,14641.3816,RE-E,4877,IT-9,60103,27595.313,17092,14527,1130,-15.88123419088989
5938,1513.6321,1.0111803653362132,1.1041322802503117,-0.32357691005529254,56506.8256,11663.475709999999,RE-9,2167,IT-C,34942,21192.334,26895,21695,1357,-19.764306485768554
3524,9050.8782,0.05141644688435824,1.5064597715649417,-1.3321116374339521,43239.3738,46468.47152,RE-D,635,IT-C,25743,24184.381,8094,12969,1134,-14.538001207393284
2426,11546.8589,0.3619634085184617,-0.3847876775746567,0.25484191589675087,45832.7962,32749.12887,RE-8,4684,IT-D,56066,21120.566000000003,13672,2784,675,-33.72424992549264
5406,14726.062,-0.7431625929750633,-1.1071670096582253,-1.1179942276060744,32006.7006,29814.26621,RE-1,4200,IT-A,48942,26853.201,11697,13398,1042,67.40668312165563
3919,3668.3291,1.094646517589274,0.5820890628377888,-0.12225007464414225,41321.1282,34135.19717,RE-C,3300,IT-A,22442,24855.902000000002,30302,12193,1353,-10.960061325252566
3465,17955.9886,1.555178941877986,1.4332198919824641,1.06451280793931,31248.5886,17264.017,RE-8,3206,IT-8,35068,17820.86,29395,16139,1473,1.1694963109458727
3980,7872.9584,1.0382103802070584,0.1150843859473707,0.33927607312406327,44540.2982,22418.944330000002,RE-10,2899,IT-10,4361,24413.738999999998,8524,15862,1221,-39.522766987114785
4387,7931.2718,0.3772895054416687,-1.5604199010578763,1.947182417345208,45239.6105,33348.69254,RE-E,4748,IT-0,50737,31409.042999999998,29249,14087,1159,-4.839243932372076
4138,1822.44,1.0096362661269604,-0.2153872465930924,-0.5523663204342875,52323.9629,16441.96146,RE-11,471,IT-7,37364,22646.171000000002,18739,23859,1380,-21.43164786032433
4526,7126.7534,-0.17377439516438253,0.878707827060626,1.350915646144396,40478.7089,28122.56699,RE-B,4819,IT-5,24376,22993.987,7291,18151,938,-62.03521951020602
3344,3749.4557,0.6618495695286919,-0.7415636623148786,-0.45715713250635276,32019.8635,16536.00229,RE-C,724,IT-6,9770,19004.196,22743,16182,1622,-34.680001289596085
7609,9415.7725,1.7826293087916874,-0.8153345477016661,0.6250764353231463,34238.302,23827.90946,RE-6,776,IT-6,29291,22589.282000000003,25136,9735,1489,-16.016005184876562
4788,14460.7756,-0.8255163481186685,-1.4210370260784166,-0.09124785103324357,35216.433,18326.89055,RE-11,2171,IT-C,35901,28152.32,19810,15337,1461,4.250805287559532
7768,13944.3315,-0.16082754553920245,0.16695133932065936,0.47246174306432076,19617.7908,26503.61611,RE-5,2404,IT-3,31157,23558.851000000002,5416,14629,1274,-17.639751273455015
6661,4777.8026,-0.8683942908342144,1.2022806388452218,-1.662776913443615,33753.1781,42599.20489,RE-0,2871,IT-3,24126,21578.107000000004,18003,11790,986,-45.87132612401891
2127,1771.3167,-0.41785302710997557,0.16328726084351575,-0.3896676069415138,32658.7059,16628.92138,RE-F,1965,IT-9,26179,9511.668,22881,12535,1492,-51.51148254961318
5015,5277.3227,1.4580667047155844,-0.5871593652426796,1.2304727321411126,42174.0706,37693.01585,RE-A,607,IT-6,34944,30593.074,6208,15293,1294,-17.278386500460567
5687,5370.1319,-0.07020169557031745,-1.2932009906101076,1.542299088776542,21994.426,11692.06928,RE-A,4571,IT-6,61029,19458.522,27815,9844,1306,-34.362027465544486
5389,17835.9559,-1.2246991476709443,-0.07076403321009109,-1.4853467286191773,23153.4055,8681.17359,RE-2,4264,IT-3,65191,18352.626,8695,7868,1493,-12.600543416438384
5753,2910.8522,0.14134941832681955,0.2925755891716364,-0.8255823098941992,35419.9497,39334.11749,RE-1,729,IT-7,29399,19726.748,23884,12683,1301,-27.129813906706524
4142,11980.2666,-0.94100569843019,1.514812137646468,-1.0840827408208504,24434.6331,17446.90126,RE-10,2802,IT-F,31943,22763.532000000003,3970,12012,1561,-9.584837370956118
4892,3664.9916,-0.1075716787257914,-0.7414412723422362,-0.9742379187321121,38619.3957,48925.54949,RE-B,3676,IT-3,38932,26209.163500000002,6741,21863,1499,3.5625040916572357
5428,2652.485,-1.2053014296394526,-1.701439699975908,0.02097978247910149,34652.5347,36917.11561,RE-7,3905,IT-2,59490,28498.597,15656,14451,1390,-10.495683365794317
8089,5732.9049,0.7333594090908294,0.2991200328891412,0.4186672667283572,21554.0786,21686.424030000002,RE-C,2412,IT-B,14114,32721.478,25299,15586,1310,-14.831741269729982
2628,10752.7553,1.4092377323921956,1.7300491965201232,0.09642472220603665,29673.4787,25754.79345,RE-8,2206,IT-F,51057,19756.962,21708,13527,1295,2.8604242321014546
7011,17660.552,0.3689865722744115,-0.49995469924270985,0.6596812219929328,43382.7426,30321.13782,RE-1,989,IT-13,68691,26039.371,5121,21028,1441,100.44397730407144
4450,16339.5382,-1.2440226553960227,1.4698103329221726,0.1962999718791416,42865.2379,25574.530580000002,RE-F,954,IT-8,70784,19746.733,6142,21512,1383,6.527015522958232
5104,2042.779,-1.318413838994365,1.2153317197697795,-0.6928250121666368,39276.5418,30972.92063,RE-7,1698,IT-12,18077,25846.14,34251,8305,1445,-6.4433766336788745
3186,16734.1011,-0.23426895370223594,-1.5488358697575626,-0.8547292069227964,44316.4856,27936.55078,RE-5,4285,IT-12,12279,19107.657,13370,11624,818,-48.84761397266841
6965,18250.1542,-1.6578274247879894,1.2895373385848836,-1.271007836983217,59748.7956,33991.649260000006,RE-F,1091,IT-C,52263,25001.785,7897,16755,1256,34.49339962333011
3975,9020.5279,-0.4658787400036461,1.2075239403435176,-0.9187053035234818,29856.4234,19440.083880000002,RE-6,2524,IT-6,54633,19462.406000000003,21764,8224,1482,-13.979574030538561
5362,3805.2885,-1.3347236474042126,0.9461900624316258,-0.058688311436020414,26802.1161,38369.51896,RE-B,3884,IT-A,45472,26209.163500000002,33041,8882,1309,-11.539349089790099
5311,17425.1855,-0.41320278616212125,0.6730566335470385,-1.9025479165812254,49242.4315,23301.78382,RE-D,2139,IT-13,49166,26209.163500000002,4056,15942,1587,37.10288394155625
7601,18238.1308,-1.2038162474100664,-1.2861333511568078,-1.2983668786557596,58288.9222,26087.35366,RE-E,1737,IT-4,32237,26268.402000000002,25922,17399,1430,-1.5907790937297612
4840,10058.4806,-1.1186436808177602,-1.2077928665721642,-2.0576707926134374,18879.6799,37560.9754,RE-8,3645,IT-D,35345,30586.609,29413,10926,1078,-7.47486636005216
5635,15103.785,0.7455430065252798,1.2136684681472267,-0.8414051253072403,34617.9834,38586.67954,RE-0,3641,IT-E,44462,24798.028,7334,13252,1065,-0.7086129049027641
5385,11808.6383,0.27315536296774273,0.4626731964033962,1.3343413974780893,24379.6163,34930.042910000004,RE-B,1113,IT-D,9154,21900.053,10899,6877,1152,-55.59113060035943
5113,14962.7437,0.4338082621204816,-0.41583507880031556,-0.3982109297315066,55173.5851,43876.32202,RE-3,2945,IT-12,47277,30308.126,14984,14249,1724,61.452501890478935
4859,9604.2131,-0.3893397451040165,0.7899769732914088,-0.39608310748816244,38128.5609,15469.7468,RE-0,766,IT-4,47073,24873.035,23730,13055,1596,-6.236318656374986
6331,8340.2639,0.8642639856519702,-1.3293240545791791,-0.9337445717820997,39252.3799,40337.120989999996,RE-E,4055,IT-C,62533,37050.672999999995,7712,16005,786,5.4806170348678975
5661,17633.4995,1.475736288947765,0.15422750941862184,0.2960333918291799,33380.6002,33215.832819999996,RE-F,3570,IT-5,52056,13631.67,4563,18862,1132,-15.302267731104491
8497,14358.752,0.5789107466312282,0.7606996971286272,-1.839453726968882,59889.0903,40347.04866,RE-4,3696,IT-0,29902,20593.918,3751,18759,1077,-8.207605588663295
4841,1937.1794,-0.4020025291345452,1.7072603945072753,-0.9167712458283926,42086.9567,47267.44975,RE-C,3447,IT-7,24579,25090.481,3570,14486,1248,-28.82031763615571
6910,1755.9911,-0.8024114891723116,0.2588887151718861,1.4923535235576952,30679.5524,23556.80916,RE-6,2327,IT-7,37188,21424.896,13969,20512,1006,-52.97431551299347
7192,17399.2949,-0.02877069128075534,-1.0994320516814704,1.3048937109199232,58006.1824,41252.00024,RE-1,1928,IT-13,33165,34158.054,5562,17664,1466,41.08019353016052
7068,7814.9788,1.628868981551456,-0.013000753236189783,0.5888866314241175,31588.05,32908.4587,RE-E,2965,IT-3,15118,31299.49,7787,12797,1423,-27.906635644280268
5148,17063.1831,0.8812187524765824,1.2822188318339065,-0.11981755474560235,31551.3407,38690.96725,RE-6,3124,IT-8,28837,29580.717999999997,3957,9706,1334,-3.1326976218842395
6003,6769.1876,-0.7378903013344585,-0.2116278034323459,-0.9216616564082322,31334.906000000003,28491.764989999996,RE-B,980,IT-12,56848,21394.504,13645,10507,1293,1.7669289673547692
6097,11037.7436,1.2949404185548645,0.5677927793313435,0.8037445509737953,28461.0887,35395.57692,RE-8,1752,IT-9,48828,21312.135,2302,19562,1105,-21.324873559363567
3951,6051.2131,0.2522357362970284,1.5661552230044993,0.44259436545776265,45409.0935,31432.347380000003,RE-A,3875,IT-4,42250,26209.163500000002,22907,12260,1302,-3.798542718917698
3060,1595.1570000000002,-0.656635111705364,0.6730374373207108,0.3692513406249832,31728.5156,17949.61514,RE-1,2687,IT-F,31566,26209.163500000002,14792,12924,1535,-17.840030495159446
5473,7471.6886,-0.5505547663739288,0.9973666745877804,-0.19274472457952926,43349.3038,17488.58337,RE-0,1040,IT-7,64885,19248.815,19763,14869,1388,-14.488942926869054
8387,7793.7436,1.3904933575647986,-0.9588262669761658,1.2379811784599686,28633.3191,12605.683790000001,RE-0,2690,IT-D,31641,34374.584,22044,14861,1515,-0.301535907259888
8087,11963.1904,-0.48813062128514867,-1.7533563795817264,0.3430407673372973,27496.3672,34685.87934,RE-8,2672,IT-F,35807,25215.075,25657,10373,1025,-20.420800825081095
4881,18444.9363,-1.326554115799584,0.19919294831353968,-0.3522443409336921,29154.3324,47929.90994,RE-0,3900,IT-10,27969,23270.991,28738,13610,762,-7.982773909325832
8096,17969.7565,-1.314483627511407,1.1009207696014345,0.5320073946494992,22033.7834,31369.43954,RE-1,2488,IT-8,71326,23813.745,18384,14982,1559,-1.5641012538116044
5710,2955.0292,-1.5480321232791305,-1.7578034656324497,-0.2827191063651875,25415.0852,37557.88234,RE-E,2438,IT-D,21691,34882.128,27395,18180,926,-28.354398493988228
4292,6918.5467,1.2611949433038399,-0.5581682429912067,-0.7498700559760589,54369.7988,42134.606139999996,RE-B,1031,IT-12,36601,28181.546000000002,27783,18172,1297,29.432086311047012
6836,16801.1496,-1.3532863706190075,0.07221274244389829,0.8192279440744286,50274.7053,32761.24548,RE-11,2859,IT-4,70005,34154.966,27432,11740,1911,72.29117996778582
6119,17472.3842,0.16718794366278258,-0.8215051125205817,-0.7357454332663645,17067.0226,30695.496039999998,RE-F,4087,IT-0,58034,6258.254,12232,19530,1185,-98.17467951819954
4267,10938.538999999999,-0.6997436498413089,-1.7345232641698183,-1.1418716338774544,45156.2335,16745.76907,RE-8,3850,IT-F,22993,34198.384,29239,23996,1523,25.316023024190887
8324,15487.7473,-0.9427827316690658,-1.588303703057989,-0.5398072704271508,42008.5596,26235.17294,RE-5,4867,IT-5,26724,26081.368,12436,2061,1185,-39.808470505813524
6426,7204.7347,0.24552995303180117,-0.5371120432925769,1.7955806263593204,28464.6744,30433.758210000004,RE-A,1801,IT-0,23541,26209.163500000002,20954,23198,1010,-85.70495507042085
4824,18369.4671,0.7319505200547192,0.07194098037820419,0.09803223518299854,39931.4911,23996.76248,RE-11,1693,IT-6,24689,29661.174,13313,18474,1797,23.727871806698168
2262,3847.7686,-1.2576547457579996,-0.09484983613159055,-0.951396438039363,37004.4347,28760.800339999998,RE-6,2482,IT-A,40778,26635.015,21045,11860,1127,-30.663563485772386
7634,1941.3031,1.4597865698896662,-1.0405880841985076,0.897807568943215,39178.8163,29111.55856,RE-1,761,IT-C,45676,26209.163500000002,6870,17088,1534,-25.17170106551749
3843,5598.7046,-1.543340953039738,1.228459072756324,1.3625817855471833,55323.1039,20040.90749,RE-1,4875,IT-A,71969,25378.051,9662,17000,1201,-22.606252966784965
6723,12608.2228,-1.51718704459023,-0.9605533206824928,-1.3240508560405524,35443.96,41111.30027,RE-5,4638,IT-11,59426,30139.152000000002,13576,10937,1636,43.7959438599279
7635,7650.8446,1.6183300273889643,-1.0944200327368554,-0.15585665555436243,34932.137,36432.18022,RE-10,2100,IT-6,26626,28845.522,21142,14555,1694,12.401066031285641
6260,11960.2623,-0.9027468654901836,0.10725998602302961,0.4162759343095313,38463.5522,14034.38938,RE-3,4092,IT-C,70107,20374.541,15147,15421,1456,1.9162533079366315
6041,16300.613000000001,-1.1931565495384548,-0.5854121673269135,0.8142798886415894,34517.4456,15487.23315,RE-C,3483,IT-2,33407,26568.749,14640,8413,1385,-29.680701936288212
5678,16900.5398,-0.5215497504356162,-1.5376936480873724,1.549069499985931,45604.9796,50119.77667,RE-A,2556,IT-A,31589,32147.584,16672,15637,1621,35.389778640882945
6436,18072.9853,-1.0722259469017374,0.8497820494519677,-0.5236835693830915,16260.0365,22861.44974,RE-C,1013,IT-1,22187,37999.693,31510,15057,759,-18.189307786715613
4088,1679.5175,-1.3704529828487788,1.532568038609483,0.7662785598630618,40393.701,38601.01537,RE-E,4558,IT-0,39350,23453.12,16842,9912,954,-59.9574277711109
5923,16260.2824,0.6285990799981482,-0.03961947896838953,0.023632246562525418,41455.3893,29666.94106,RE-4,2646,IT-A,52040,26257.902000000002,33049,27855,993,-20.42345780398616
4397,16572.589,1.272602160390782,-1.2275939412354369,0.2557065166156663,34783.483,29989.501930000002,RE-0,3497,IT-13,59414,28837.661,31921,15158,1336,-629.2665225815776
5273,15366.3981,1.6130585868117362,-1.5522464136912855,-1.0772722713237828,31877.6333,50695.07411,RE-9,2851,IT-A,62540,32053.51,34145,15728,1641,75.00192743302269
5745,1867.4953,0.7335257641501048,-0.9802092716214736,0.552444849523588,25233.7941,33147.92602,RE-10,2666,IT-12,57137,23575.726000000002,14441,19106,1625,5.805567913231355
6314,10355.9529,0.5733047800646808,1.5146953118224245,0.09518131359718478,4561.3887,30612.517760000002,RE-11,1194,IT-B,31321,26376.792,34494,18147,1591,-127.48341023073698
5308,9739.9418,0.8184077212367485,0.04805148766437908,0.01401719239537917,22824.3698,8001.00139,RE-6,3243,IT-7,39345,15838.837,31609,20230,1145,-30.08331696974765
6082,7997.124,0.7145567795802793,1.1704098017607443,-0.25045528694605357,46819.4015,39828.01456,RE-B,2326,IT-12,58460,29061.172000000002,979,15928,1163,14.065337985162413
5425,5611.4371,-1.0799160136004626,-1.0240415834825174,1.1162311886373095,36163.5681,27623.07055,RE-8,1025,IT-13,37050,29533.069,11130,13808,1385,-12.14418957532986
6469,16029.8367,0.6517327218272551,0.34443299709748926,-0.30238662044846065,37086.7386,42181.23173,RE-C,632,IT-0,43248,21269.586,31853,13681,1553,19.911298847096678
5710,11110.0632,1.2655794790385286,1.319759347549418,0.8812306374447668,9196.2974,13517.648830000002,RE-0,4786,IT-8,46827,30515.873,5398,19889,1468,1.6101547084015189
3804,2834.9453,-0.7815679661215145,0.2847174751229539,-0.6669248705873211,42920.2769,41105.87799,RE-1,2626,IT-7,26531,25586.283,14804,20291,1595,0.15844928334073582
5733,5297.6275,0.7052488252674487,1.1990385130040468,0.4995317596264467,28289.0278,37556.68708,RE-1,2716,IT-8,55452,13282.688,1753,19851,1493,-16.497786761276753
3778,11374.0635,-1.5153526851743122,-0.44572725871175456,-0.15877150862968684,46616.9101,5419.51871,RE-9,3435,IT-F,46438,29202.496,12422,13903,1844,11.702646964596436
5008,14198.0728,-0.33722723958648193,-1.2573727850748706,-0.900108111329431,39832.8761,21915.53038,RE-F,2107,IT-2,64774,23104.647999999997,9727,12951,1084,-20.403283640837685
